<<<<<<< current
caseid,age,school,y,xa,xb,xc,za,zb
426.0,28.0,0.0,19.562853035362544,1.0,10.0,1.1768770074826953,1.0,1.9371499985758047
426.0,29.0,0.0,21.510437198801363,1.0,11.0,1.1768770074826953,1.0,1.9371499985758047
427.0,26.0,0.0,16.62721620860756,1.0,8.0,-0.7818124334822593,1.0,1.1073665274767488
427.0,27.0,0.0,17.660582658835697,1.0,9.0,-0.7818124334822593,1.0,1.1073665274767488
427.0,28.0,0.0,18.84461889626163,1.0,10.0,-0.7818124334822593,1.0,1.1073665274767488
427.0,29.0,0.0,19.967553609547455,1.0,11.0,-0.7818124334822593,1.0,1.1073665274767488
428.0,26.0,1.0,14.52589496868704,1.0,4.0,0.8022141156989044,1.0,-0.3060661272030449
428.0,27.0,1.0,17.66537992120626,1.0,5.0,0.8022141156989044,1.0,-0.3060661272030449
428.0,28.0,1.0,21.12491374110934,1.0,6.0,0.8022141156989044,1.0,-0.3060661272030449
428.0,29.0,1.0,25.317525907274366,1.0,7.0,0.8022141156989044,1.0,-0.3060661272030449
429.0,26.0,0.0,14.80193174625022,1.0,8.0,-0.15153855461837837,1.0,0.36102281372499917
429.0,27.0,0.0,16.68045001028196,1.0,9.0,-0.15153855461837837,1.0,0.36102281372499917
429.0,28.0,0.0,17.66019557698289,1.0,10.0,-0.15153855461837837,1.0,0.36102281372499917
429.0,29.0,0.0,19.6085243403985,1.0,11.0,-0.15153855461837837,1.0,0.36102281372499917
430.0,26.0,0.0,16.079074055542133,1.0,8.0,-0.30484415971088175,1.0,0.3901875256496762
430.0,27.0,0.0,17.925535462016043,1.0,9.0,-0.30484415971088175,1.0,0.3901875256496762
430.0,28.0,0.0,19.03864159992067,1.0,10.0,-0.30484415971088175,1.0,0.3901875256496762
430.0,29.0,0.0,19.97505999632219,1.0,11.0,-0.30484415971088175,1.0,0.3901875256496762
431.0,26.0,0.0,16.38281804380002,1.0,8.0,0.16724534046014777,1.0,1.3700134971336289
431.0,27.0,0.0,18.304355931289845,1.0,9.0,0.16724534046014777,1.0,1.3700134971336289
431.0,28.0,0.0,19.382718977940247,1.0,10.0,0.16724534046014777,1.0,1.3700134971336289
431.0,29.0,0.0,20.58289605225748,1.0,11.0,0.16724534046014777,1.0,1.3700134971336289
432.0,26.0,1.0,14.757876355522617,1.0,4.0,0.27916936563122785,1.0,-0.725244809329326
432.0,27.0,1.0,18.66002770804713,1.0,5.0,0.27916936563122785,1.0,-0.725244809329326
432.0,28.0,1.0,20.528606686927994,1.0,6.0,0.27916936563122785,1.0,-0.725244809329326
432.0,29.0,1.0,25.506280971900246,1.0,7.0,0.27916936563122785,1.0,-0.725244809329326
433.0,26.0,0.0,14.483281502362692,1.0,8.0,-0.35426347973126626,1.0,-0.30577601414701366
433.0,27.0,0.0,16.818948599817652,1.0,9.0,-0.35426347973126626,1.0,-0.30577601414701366
433.0,28.0,0.0,18.33511093605622,1.0,10.0,-0.35426347973126626,1.0,-0.30577601414701366
433.0,29.0,0.0,19.313060518619753,1.0,11.0,-0.35426347973126626,1.0,-0.30577601414701366
434.0,26.0,1.0,14.441862892807492,1.0,4.0,-0.35903151595416083,1.0,-1.7970318647317063
434.0,27.0,1.0,17.423106616133943,1.0,5.0,-0.35903151595416083,1.0,-1.7970318647317063
434.0,28.0,1.0,20.341181260211865,1.0,6.0,-0.35903151595416083,1.0,-1.7970318647317063
434.0,29.0,1.0,23.745117489064302,1.0,7.0,-0.35903151595416083,1.0,-1.7970318647317063
435.0,26.0,0.0,16.6020240612619,1.0,8.0,-0.9288040116052438,1.0,1.6432796744323057
435.0,27.0,0.0,17.909065000467454,1.0,9.0,-0.9288040116052438,1.0,1.6432796744323057
435.0,28.0,0.0,19.638699502831514,1.0,10.0,-0.9288040116052438,1.0,1.6432796744323057
435.0,29.0,0.0,21.061410486812637,1.0,11.0,-0.9288040116052438,1.0,1.6432796744323057
436.0,26.0,0.0,14.911794012028556,1.0,8.0,-0.1872245253474396,1.0,0.049004836396082926
436.0,27.0,0.0,17.46203147727644,1.0,9.0,-0.1872245253474396,1.0,0.049004836396082926
436.0,28.0,0.0,19.263714333535923,1.0,10.0,-0.1872245253474396,1.0,0.049004836396082926
436.0,29.0,0.0,20.349263672739784,1.0,11.0,-0.1872245253474396,1.0,0.049004836396082926
437.0,26.0,1.0,16.37337544717457,1.0,4.0,-0.08020670323165709,1.0,-1.3120983002857418
437.0,27.0,1.0,18.057293995388026,1.0,5.0,-0.08020670323165709,1.0,-1.3120983002857418
437.0,28.0,1.0,22.621499312888723,1.0,6.0,-0.08020670323165709,1.0,-1.3120983002857418
437.0,29.0,1.0,24.295736370217085,1.0,7.0,-0.08020670323165709,1.0,-1.3120983002857418
438.0,26.0,1.0,15.603175940071493,1.0,4.0,-0.00537651143759751,1.0,-0.9124785853893099
438.0,27.0,1.0,16.621031376962208,1.0,5.0,-0.00537651143759751,1.0,-0.9124785853893099
438.0,28.0,1.0,20.632105141208196,1.0,6.0,-0.00537651143759751,1.0,-0.9124785853893099
438.0,29.0,1.0,23.80586815573952,1.0,7.0,-0.00537651143759751,1.0,-0.9124785853893099
439.0,26.0,0.0,15.347676949339746,1.0,8.0,-0.4938601777691263,1.0,0.21053698041141491
439.0,27.0,0.0,17.4138563955898,1.0,9.0,-0.4938601777691263,1.0,0.21053698041141491
439.0,28.0,0.0,19.34094114238506,1.0,10.0,-0.4938601777691263,1.0,0.21053698041141491
439.0,29.0,0.0,20.913141218943117,1.0,11.0,-0.4938601777691263,1.0,0.21053698041141491
440.0,26.0,1.0,15.377165624657133,1.0,4.0,0.600753661910117,1.0,-0.14433894566679162
440.0,27.0,1.0,18.622200366534578,1.0,5.0,0.600753661910117,1.0,-0.14433894566679162
440.0,28.0,1.0,20.831712309778318,1.0,6.0,0.600753661910117,1.0,-0.14433894566679162
440.0,29.0,1.0,25.075094249354937,1.0,7.0,0.600753661910117,1.0,-0.14433894566679162
441.0,26.0,0.0,14.416819054005515,1.0,8.0,-1.4708735371248645,1.0,2.6140789363702233
441.0,27.0,0.0,14.849771235454426,1.0,9.0,-1.4708735371248645,1.0,2.6140789363702233
441.0,28.0,0.0,17.321984965516787,1.0,10.0,-1.4708735371248645,1.0,2.6140789363702233
441.0,29.0,0.0,19.401948980604807,1.0,11.0,-1.4708735371248645,1.0,2.6140789363702233
442.0,26.0,0.0,16.07346243479743,1.0,8.0,0.25620022345940413,1.0,1.4238815659238304
442.0,27.0,0.0,17.136159295723527,1.0,9.0,0.25620022345940413,1.0,1.4238815659238304
442.0,28.0,0.0,19.739644916781486,1.0,10.0,0.25620022345940413,1.0,1.4238815659238304
442.0,29.0,0.0,21.110687329326772,1.0,11.0,0.25620022345940413,1.0,1.4238815659238304
443.0,26.0,1.0,14.01528796283222,1.0,4.0,-0.11447784306224165,1.0,0.29591676721983246
443.0,27.0,1.0,17.274401803096655,1.0,5.0,-0.11447784306224165,1.0,0.29591676721983246
443.0,28.0,1.0,20.81642440859077,1.0,6.0,-0.11447784306224165,1.0,0.29591676721983246
443.0,29.0,1.0,22.104511025284978,1.0,7.0,-0.11447784306224165,1.0,0.29591676721983246
444.0,26.0,0.0,14.278864076552043,1.0,8.0,-1.4439203710041701,1.0,-0.018340950235170052
444.0,27.0,0.0,15.691033482415385,1.0,9.0,-1.4439203710041701,1.0,-0.018340950235170052
444.0,28.0,0.0,17.768466904089177,1.0,10.0,-1.4439203710041701,1.0,-0.018340950235170052
444.0,29.0,0.0,18.49513692634866,1.0,11.0,-1.4439203710041701,1.0,-0.018340950235170052
445.0,26.0,0.0,15.82673381633816,1.0,8.0,-1.083359241329473,1.0,-0.15392302779145353
445.0,27.0,0.0,17.320366429861398,1.0,9.0,-1.083359241329473,1.0,-0.15392302779145353
445.0,28.0,0.0,19.276719959880733,1.0,10.0,-1.083359241329473,1.0,-0.15392302779145353
445.0,29.0,0.0,20.54165290334565,1.0,11.0,-1.083359241329473,1.0,-0.15392302779145353
446.0,26.0,0.0,14.837800957651481,1.0,8.0,-2.377923969745019,1.0,-0.6620367676645929
446.0,27.0,0.0,16.913925580757578,1.0,9.0,-2.377923969745019,1.0,-0.6620367676645929
446.0,28.0,0.0,17.70925084096604,1.0,10.0,-2.377923969745019,1.0,-0.6620367676645929
446.0,29.0,0.0,19.299033147060232,1.0,11.0,-2.377923969745019,1.0,-0.6620367676645929
447.0,26.0,0.0,16.030734117235024,1.0,8.0,0.1468425918311627,1.0,0.5144716344470271
447.0,27.0,0.0,17.921485556912717,1.0,9.0,0.1468425918311627,1.0,0.5144716344470271
447.0,28.0,0.0,18.944127913512393,1.0,10.0,0.1468425918311627,1.0,0.5144716344470271
447.0,29.0,0.0,20.728290911376973,1.0,11.0,0.1468425918311627,1.0,0.5144716344470271
448.0,26.0,1.0,15.14742415722353,1.0,4.0,0.30261282179778,1.0,-0.6477256035414372
448.0,27.0,1.0,19.29872446335113,1.0,5.0,0.30261282179778,1.0,-0.6477256035414372
448.0,28.0,1.0,21.02933099730566,1.0,6.0,0.30261282179778,1.0,-0.6477256035414372
448.0,29.0,1.0,24.235856207409004,1.0,7.0,0.30261282179778,1.0,-0.6477256035414372
449.0,26.0,0.0,16.122579343175136,1.0,8.0,0.6376436188964879,1.0,1.899023282422009
449.0,27.0,0.0,18.052860860780722,1.0,9.0,0.6376436188964879,1.0,1.899023282422009
449.0,28.0,0.0,19.202369952698035,1.0,10.0,0.6376436188964879,1.0,1.899023282422009
449.0,29.0,0.0,21.42803920173598,1.0,11.0,0.6376436188964879,1.0,1.899023282422009
450.0,26.0,0.0,14.486107565858353,1.0,8.0,-0.7595397406549028,1.0,-0.40626001966148473
450.0,27.0,0.0,17.439517772652337,1.0,9.0,-0.7595397406549028,1.0,-0.40626001966148473
450.0,28.0,0.0,17.921048867661423,1.0,10.0,-0.7595397406549028,1.0,-0.40626001966148473
450.0,29.0,0.0,19.734557426124393,1.0,11.0,-0.7595397406549028,1.0,-0.40626001966148473
451.0,26.0,1.0,16.218479604904715,1.0,4.0,1.317263189515844,1.0,-0.11303811727101065
451.0,27.0,1.0,18.026113039375648,1.0,5.0,1.317263189515844,1.0,-0.11303811727101065
451.0,28.0,1.0,21.57862678827148,1.0,6.0,1.317263189515844,1.0,-0.11303811727101065
451.0,29.0,1.0,25.44400455776326,1.0,7.0,1.317263189515844,1.0,-0.11303811727101065
452.0,26.0,1.0,16.2842456515175,1.0,4.0,0.9338951450507387,1.0,-1.3460515462139586
452.0,27.0,1.0,19.029120762924713,1.0,5.0,0.9338951450507387,1.0,-1.3460515462139586
452.0,28.0,1.0,21.079117556519783,1.0,6.0,0.9338951450507387,1.0,-1.3460515462139586
452.0,29.0,1.0,25.212694690680436,1.0,7.0,0.9338951450507387,1.0,-1.3460515462139586
453.0,26.0,1.0,16.072122166785785,1.0,4.0,0.02537651946219716,1.0,-0.8708133539335693
453.0,27.0,1.0,19.356516087265977,1.0,5.0,0.02537651946219716,1.0,-0.8708133539335693
453.0,28.0,1.0,21.0276872252818,1.0,6.0,0.02537651946219716,1.0,-0.8708133539335693
453.0,29.0,1.0,24.229328110280978,1.0,7.0,0.02537651946219716,1.0,-0.8708133539335693
454.0,26.0,1.0,13.276603786156137,1.0,4.0,-1.1203914076598824,1.0,-0.9064715223960845
454.0,27.0,1.0,16.52430804139782,1.0,5.0,-1.1203914076598824,1.0,-0.9064715223960845
454.0,28.0,1.0,20.528804296766346,1.0,6.0,-1.1203914076598824,1.0,-0.9064715223960845
454.0,29.0,1.0,23.48026117030006,1.0,7.0,-1.1203914076598824,1.0,-0.9064715223960845
455.0,26.0,0.0,14.802712031829142,1.0,8.0,-1.1704835768834965,1.0,0.8505513236761564
455.0,27.0,0.0,16.845385797410284,1.0,9.0,-1.1704835768834965,1.0,0.8505513236761564
455.0,28.0,0.0,18.515353439365512,1.0,10.0,-1.1704835768834965,1.0,0.8505513236761564
455.0,29.0,0.0,20.214378558946663,1.0,11.0,-1.1704835768834965,1.0,0.8505513236761564
456.0,26.0,0.0,17.428345560441596,1.0,8.0,1.0889710597553266,1.0,1.6483599552045782
456.0,27.0,0.0,19.245647296636168,1.0,9.0,1.0889710597553266,1.0,1.6483599552045782
456.0,28.0,0.0,20.116160142043558,1.0,10.0,1.0889710597553266,1.0,1.6483599552045782
456.0,29.0,0.0,21.47669223947623,1.0,11.0,1.0889710597553266,1.0,1.6483599552045782
457.0,26.0,0.0,16.525297052618278,1.0,8.0,0.263550018917824,1.0,1.0433848136134312
457.0,27.0,0.0,16.844442776797642,1.0,9.0,0.263550018917824,1.0,1.0433848136134312
457.0,28.0,0.0,19.10032027753632,1.0,10.0,0.263550018917824,1.0,1.0433848136134312
457.0,29.0,0.0,20.606625569118748,1.0,11.0,0.263550018917824,1.0,1.0433848136134312
458.0,26.0,0.0,15.085116665876196,1.0,8.0,0.2116136958946044,1.0,0.6647587962581994
458.0,27.0,0.0,16.96037980941795,1.0,9.0,0.2116136958946044,1.0,0.6647587962581994
458.0,28.0,0.0,18.104026076479037,1.0,10.0,0.2116136958946044,1.0,0.6647587962581994
458.0,29.0,0.0,20.01232293075812,1.0,11.0,0.2116136958946044,1.0,0.6647587962581994
459.0,26.0,0.0,15.912186210395234,1.0,8.0,0.3301501338551798,1.0,-0.6082931917481187
459.0,27.0,0.0,17.32320333158629,1.0,9.0,0.3301501338551798,1.0,-0.6082931917481187
459.0,28.0,0.0,19.142029822191613,1.0,10.0,0.3301501338551798,1.0,-0.6082931917481187
459.0,29.0,0.0,20.58777132157093,1.0,11.0,0.3301501338551798,1.0,-0.6082931917481187
460.0,26.0,0.0,13.61626840562856,1.0,8.0,-0.3394700379001811,1.0,-0.32727959086271075
460.0,27.0,0.0,17.624829284177856,1.0,9.0,-0.3394700379001811,1.0,-0.32727959086271075
460.0,28.0,0.0,18.304850711950785,1.0,10.0,-0.3394700379001811,1.0,-0.32727959086271075
460.0,29.0,0.0,19.719428490185752,1.0,11.0,-0.3394700379001811,1.0,-0.32727959086271075
461.0,26.0,1.0,16.62947152032288,1.0,4.0,2.0345066009980006,1.0,-0.6060644392931248
461.0,27.0,1.0,19.04932107628591,1.0,5.0,2.0345066009980006,1.0,-0.6060644392931248
461.0,28.0,1.0,23.92722682576955,1.0,6.0,2.0345066009980006,1.0,-0.6060644392931248
461.0,29.0,1.0,26.196638438646936,1.0,7.0,2.0345066009980006,1.0,-0.6060644392931248
462.0,26.0,1.0,14.37524037105937,1.0,4.0,-0.0074290010976671185,1.0,0.08450559783684544
462.0,27.0,1.0,19.065757328196003,1.0,5.0,-0.0074290010976671185,1.0,0.08450559783684544
462.0,28.0,1.0,22.48744645766733,1.0,6.0,-0.0074290010976671185,1.0,0.08450559783684544
462.0,29.0,1.0,23.715112499286153,1.0,7.0,-0.0074290010976671185,1.0,0.08450559783684544
463.0,26.0,0.0,14.00512206769023,1.0,8.0,-1.371926098220165,1.0,0.711540728012726
463.0,27.0,0.0,16.32529465105297,1.0,9.0,-1.371926098220165,1.0,0.711540728012726
463.0,28.0,0.0,17.675595536541472,1.0,10.0,-1.371926098220165,1.0,0.711540728012726
463.0,29.0,0.0,19.963872057535905,1.0,11.0,-1.371926098220165,1.0,0.711540728012726
464.0,26.0,1.0,16.941333545002383,1.0,4.0,0.3709933521107944,1.0,-0.5152369398059554
464.0,27.0,1.0,20.185621817635763,1.0,5.0,0.3709933521107944,1.0,-0.5152369398059554
464.0,28.0,1.0,21.736187543447556,1.0,6.0,0.3709933521107944,1.0,-0.5152369398059554
464.0,29.0,1.0,25.09386014080659,1.0,7.0,0.3709933521107944,1.0,-0.5152369398059554
465.0,26.0,0.0,14.95665148305894,1.0,8.0,-1.9743895565774867,1.0,-0.9066343361003967
465.0,27.0,0.0,17.005639949773556,1.0,9.0,-1.9743895565774867,1.0,-0.9066343361003967
465.0,28.0,0.0,17.329182178992486,1.0,10.0,-1.9743895565774867,1.0,-0.9066343361003967
465.0,29.0,0.0,19.670468599679378,1.0,11.0,-1.9743895565774867,1.0,-0.9066343361003967
466.0,26.0,1.0,14.160595559683978,1.0,4.0,-0.3089324911951635,1.0,-1.6032357161404562
466.0,27.0,1.0,17.424647233312964,1.0,5.0,-0.3089324911951635,1.0,-1.6032357161404562
466.0,28.0,1.0,20.53016233804189,1.0,6.0,-0.3089324911951635,1.0,-1.6032357161404562
466.0,29.0,1.0,23.759340810146053,1.0,7.0,-0.3089324911951635,1.0,-1.6032357161404562
467.0,26.0,0.0,15.77638073056796,1.0,8.0,-1.7752460813033188,1.0,-0.42387921579608845
467.0,27.0,0.0,16.992235225090006,1.0,9.0,-1.7752460813033188,1.0,-0.42387921579608845
467.0,28.0,0.0,17.708458502103127,1.0,10.0,-1.7752460813033188,1.0,-0.42387921579608845
467.0,29.0,0.0,20.459176839107183,1.0,11.0,-1.7752460813033188,1.0,-0.42387921579608845
468.0,26.0,1.0,14.88504133705658,1.0,4.0,0.5744758931561402,1.0,0.3262255634899285
468.0,27.0,1.0,17.483109133644415,1.0,5.0,0.5744758931561402,1.0,0.3262255634899285
468.0,28.0,1.0,21.605677501664083,1.0,6.0,0.5744758931561402,1.0,0.3262255634899285
468.0,29.0,1.0,23.594524439318207,1.0,7.0,0.5744758931561402,1.0,0.3262255634899285
469.0,26.0,0.0,15.58235757067005,1.0,8.0,-0.7115567623999586,1.0,0.13594651073926767
469.0,27.0,0.0,16.722627344533414,1.0,9.0,-0.7115567623999586,1.0,0.13594651073926767
469.0,28.0,0.0,18.167179873706626,1.0,10.0,-0.7115567623999586,1.0,0.13594651073926767
469.0,29.0,0.0,20.938088423535675,1.0,11.0,-0.7115567623999586,1.0,0.13594651073926767
470.0,26.0,0.0,16.065413827884942,1.0,8.0,-0.4724932106523234,1.0,0.1725895526341329
470.0,27.0,0.0,16.84179565191212,1.0,9.0,-0.4724932106523234,1.0,0.1725895526341329
470.0,28.0,0.0,17.935501833178115,1.0,10.0,-0.4724932106523234,1.0,0.1725895526341329
470.0,29.0,0.0,20.374843845566033,1.0,11.0,-0.4724932106523234,1.0,0.1725895526341329
471.0,26.0,1.0,16.073756017282403,1.0,4.0,1.7469679754921703,1.0,0.2133081524675809
471.0,27.0,1.0,20.52205074916267,1.0,5.0,1.7469679754921703,1.0,0.2133081524675809
471.0,28.0,1.0,23.407767310683962,1.0,6.0,1.7469679754921703,1.0,0.2133081524675809
471.0,29.0,1.0,25.752986699388323,1.0,7.0,1.7469679754921703,1.0,0.2133081524675809
472.0,26.0,1.0,14.952473686617719,1.0,4.0,1.851053964146351,1.0,-1.3045473995283223
472.0,27.0,1.0,20.575079112506852,1.0,5.0,1.851053964146351,1.0,-1.3045473995283223
472.0,28.0,1.0,21.49151058520137,1.0,6.0,1.851053964146351,1.0,-1.3045473995283223
472.0,29.0,1.0,25.056205512197877,1.0,7.0,1.851053964146351,1.0,-1.3045473995283223
473.0,26.0,0.0,15.889666353025888,1.0,8.0,-0.3415035339356463,1.0,0.32698407805282986
473.0,27.0,0.0,17.06398506752839,1.0,9.0,-0.3415035339356463,1.0,0.32698407805282986
473.0,28.0,0.0,19.448344436454967,1.0,10.0,-0.3415035339356463,1.0,0.32698407805282986
473.0,29.0,0.0,20.61793517354782,1.0,11.0,-0.3415035339356463,1.0,0.32698407805282986
474.0,26.0,0.0,16.656857701357822,1.0,8.0,-0.9312973075959415,1.0,-0.26124196774147135
474.0,27.0,0.0,17.725859984912134,1.0,9.0,-0.9312973075959415,1.0,-0.26124196774147135
474.0,28.0,0.0,18.178917777565765,1.0,10.0,-0.9312973075959415,1.0,-0.26124196774147135
474.0,29.0,0.0,20.648949021366363,1.0,11.0,-0.9312973075959415,1.0,-0.26124196774147135
475.0,26.0,0.0,15.11182767819611,1.0,8.0,-0.9914102800087643,1.0,0.7568115187743499
475.0,27.0,0.0,17.38027729673445,1.0,9.0,-0.9914102800087643,1.0,0.7568115187743499
475.0,28.0,0.0,18.355284092258266,1.0,10.0,-0.9914102800087643,1.0,0.7568115187743499
475.0,29.0,0.0,20.147964862561967,1.0,11.0,-0.9914102800087643,1.0,0.7568115187743499
476.0,26.0,0.0,16.678389740430887,1.0,8.0,-0.12757295919243172,1.0,0.978077277291845
476.0,27.0,0.0,17.0396228481387,1.0,9.0,-0.12757295919243172,1.0,0.978077277291845
476.0,28.0,0.0,19.161582317758047,1.0,10.0,-0.12757295919243172,1.0,0.978077277291845
476.0,29.0,0.0,22.112150378137347,1.0,11.0,-0.12757295919243172,1.0,0.978077277291845
477.0,26.0,1.0,14.78064088165141,1.0,4.0,1.5047936115060077,1.0,0.2643664265984423
477.0,27.0,1.0,18.237251058368173,1.0,5.0,1.5047936115060077,1.0,0.2643664265984423
477.0,28.0,1.0,20.772440618963714,1.0,6.0,1.5047936115060077,1.0,0.2643664265984423
477.0,29.0,1.0,25.682734762619233,1.0,7.0,1.5047936115060077,1.0,0.2643664265984423
478.0,26.0,0.0,16.699619954422378,1.0,8.0,0.2855534678252236,1.0,2.3061272892989364
478.0,27.0,0.0,17.368927432365346,1.0,9.0,0.2855534678252236,1.0,2.3061272892989364
478.0,28.0,0.0,19.721119459663065,1.0,10.0,0.2855534678252236,1.0,2.3061272892989364
478.0,29.0,0.0,21.23729591684558,1.0,11.0,0.2855534678252236,1.0,2.3061272892989364
479.0,26.0,0.0,16.53757503963841,1.0,8.0,0.6038863048782966,1.0,2.534962323612635
479.0,27.0,0.0,18.4503569210139,1.0,9.0,0.6038863048782966,1.0,2.534962323612635
479.0,28.0,0.0,19.40741026388393,1.0,10.0,0.6038863048782966,1.0,2.534962323612635
479.0,29.0,0.0,22.221453116475328,1.0,11.0,0.6038863048782966,1.0,2.534962323612635
480.0,26.0,1.0,15.737297052894375,1.0,4.0,0.8349476023451738,1.0,-1.3928867581113689
480.0,27.0,1.0,18.59566759618902,1.0,5.0,0.8349476023451738,1.0,-1.3928867581113689
480.0,28.0,1.0,21.293319633927155,1.0,6.0,0.8349476023451738,1.0,-1.3928867581113689
480.0,29.0,1.0,25.24039840555674,1.0,7.0,0.8349476023451738,1.0,-1.3928867581113689
481.0,26.0,1.0,13.536390949485815,1.0,4.0,-0.48091193295351864,1.0,-0.5021638857326453
481.0,27.0,1.0,17.249566127202982,1.0,5.0,-0.48091193295351864,1.0,-0.5021638857326453
481.0,28.0,1.0,19.385148953975985,1.0,6.0,-0.48091193295351864,1.0,-0.5021638857326453
481.0,29.0,1.0,22.880295724533905,1.0,7.0,-0.48091193295351864,1.0,-0.5021638857326453
482.0,26.0,0.0,16.06628136196678,1.0,8.0,0.8660968690205999,1.0,1.4708614975779062
482.0,27.0,0.0,17.461945576035635,1.0,9.0,0.8660968690205999,1.0,1.4708614975779062
482.0,28.0,0.0,18.951767806442533,1.0,10.0,0.8660968690205999,1.0,1.4708614975779062
482.0,29.0,0.0,20.23385436700573,1.0,11.0,0.8660968690205999,1.0,1.4708614975779062
483.0,26.0,1.0,13.779334462664231,1.0,4.0,1.1451078322356318,1.0,-0.4350458869879214
483.0,27.0,1.0,17.3368250808003,1.0,5.0,1.1451078322356318,1.0,-0.4350458869879214
483.0,28.0,1.0,20.847273462345864,1.0,6.0,1.1451078322356318,1.0,-0.4350458869879214
483.0,29.0,1.0,24.87840410062793,1.0,7.0,1.1451078322356318,1.0,-0.4350458869879214
484.0,26.0,0.0,14.405697794999929,1.0,8.0,-0.8122414273635299,1.0,-0.5234697744516023
484.0,27.0,0.0,16.50897414886652,1.0,9.0,-0.8122414273635299,1.0,-0.5234697744516023
484.0,28.0,0.0,18.359203215916327,1.0,10.0,-0.8122414273635299,1.0,-0.5234697744516023
484.0,29.0,0.0,19.95192980594352,1.0,11.0,-0.8122414273635299,1.0,-0.5234697744516023
485.0,26.0,0.0,14.99251759663023,1.0,8.0,-1.8674169688077351,1.0,0.5524419288817104
485.0,27.0,0.0,16.41703488179549,1.0,9.0,-1.8674169688077351,1.0,0.5524419288817104
485.0,28.0,0.0,17.701399582706664,1.0,10.0,-1.8674169688077351,1.0,0.5524419288817104
485.0,29.0,0.0,19.138324236405087,1.0,11.0,-1.8674169688077351,1.0,0.5524419288817104
486.0,26.0,0.0,15.299436172164341,1.0,8.0,0.4705925546086008,1.0,0.4408894756851518
486.0,27.0,0.0,17.252758558540645,1.0,9.0,0.4705925546086008,1.0,0.4408894756851518
486.0,28.0,0.0,18.977394298390095,1.0,10.0,0.4705925546086008,1.0,0.4408894756851518
486.0,29.0,0.0,21.24141015955672,1.0,11.0,0.4705925546086008,1.0,0.4408894756851518
487.0,26.0,0.0,17.499412142290463,1.0,8.0,1.5856402618656529,1.0,1.0515509430331385
487.0,27.0,0.0,18.415478719953533,1.0,9.0,1.5856402618656529,1.0,1.0515509430331385
487.0,28.0,0.0,21.407185300637817,1.0,10.0,1.5856402618656529,1.0,1.0515509430331385
487.0,29.0,0.0,21.99833010231586,1.0,11.0,1.5856402618656529,1.0,1.0515509430331385
488.0,26.0,0.0,14.066505007763809,1.0,8.0,-2.5467787896793124,1.0,0.04907038768738433
488.0,27.0,0.0,15.991385276185358,1.0,9.0,-2.5467787896793124,1.0,0.04907038768738433
488.0,28.0,0.0,17.80927644085449,1.0,10.0,-2.5467787896793124,1.0,0.04907038768738433
488.0,29.0,0.0,17.997431206072694,1.0,11.0,-2.5467787896793124,1.0,0.04907038768738433
489.0,26.0,0.0,14.032484994509996,1.0,8.0,-0.34986379665210193,1.0,-0.44404003068084164
489.0,27.0,0.0,17.03727412663295,1.0,9.0,-0.34986379665210193,1.0,-0.44404003068084164
489.0,28.0,0.0,18.241177984477922,1.0,10.0,-0.34986379665210193,1.0,-0.44404003068084164
489.0,29.0,0.0,19.784766102921086,1.0,11.0,-0.34986379665210193,1.0,-0.44404003068084164
490.0,26.0,1.0,15.06384044109664,1.0,4.0,0.36777018716501303,1.0,-1.3899982017175616
490.0,27.0,1.0,18.60105214997593,1.0,5.0,0.36777018716501303,1.0,-1.3899982017175616
490.0,28.0,1.0,21.385549642969277,1.0,6.0,0.36777018716501303,1.0,-1.3899982017175616
490.0,29.0,1.0,23.83031621663838,1.0,7.0,0.36777018716501303,1.0,-1.3899982017175616
491.0,26.0,0.0,15.19517051834774,1.0,8.0,-0.0915729537463377,1.0,0.33729727015164734
491.0,27.0,0.0,17.290669398077938,1.0,9.0,-0.0915729537463377,1.0,0.33729727015164734
491.0,28.0,0.0,18.380333657912146,1.0,10.0,-0.0915729537463377,1.0,0.33729727015164734
491.0,29.0,0.0,20.021397946896762,1.0,11.0,-0.0915729537463377,1.0,0.33729727015164734
492.0,26.0,0.0,17.013842475040764,1.0,8.0,-0.7166273601940492,1.0,0.5495561886192216
492.0,27.0,0.0,17.937854968816236,1.0,9.0,-0.7166273601940492,1.0,0.5495561886192216
492.0,28.0,0.0,19.95439285403223,1.0,10.0,-0.7166273601940492,1.0,0.5495561886192216
492.0,29.0,0.0,21.12518052907302,1.0,11.0,-0.7166273601940492,1.0,0.5495561886192216
493.0,26.0,1.0,16.218120872539206,1.0,4.0,1.5898132736560195,1.0,-1.081670965179393
493.0,27.0,1.0,17.68610811967779,1.0,5.0,1.5898132736560195,1.0,-1.081670965179393
493.0,28.0,1.0,23.126947639192302,1.0,6.0,1.5898132736560195,1.0,-1.081670965179393
493.0,29.0,1.0,26.518713781934537,1.0,7.0,1.5898132736560195,1.0,-1.081670965179393
494.0,26.0,0.0,17.208624439809725,1.0,8.0,0.24557624833467098,1.0,0.2647440637993537
494.0,27.0,0.0,18.28928809335825,1.0,9.0,0.24557624833467098,1.0,0.2647440637993537
494.0,28.0,0.0,19.743038796530026,1.0,10.0,0.24557624833467098,1.0,0.2647440637993537
494.0,29.0,0.0,20.948605052660895,1.0,11.0,0.24557624833467098,1.0,0.2647440637993537
