"caseid","xsa","xsb","xsb2","xsbc","xsbc2","xsc","za","zb","school"
18279.0,4.0,38.0,366.0,22.0,126.0,3.6173518446794826,1.0,1.5938839777290617,0.0
18280.0,4.0,38.0,366.0,22.0,126.0,3.0179539501079047,1.0,0.4469571535889332,0.0
18281.0,4.0,22.0,126.0,38.0,366.0,9.203888194478932,1.0,0.70116280050738,1.0
18282.0,4.0,38.0,366.0,22.0,126.0,-3.431252772577365,1.0,0.37668259802697257,0.0
18283.0,4.0,22.0,126.0,38.0,366.0,0.9638643556492106,1.0,-0.3268766007691436,1.0
18284.0,4.0,38.0,366.0,22.0,126.0,-4.980529485862181,1.0,-0.4502291219207899,0.0
18285.0,4.0,38.0,366.0,22.0,126.0,-0.3561111840368426,1.0,0.1172753104435306,0.0
18286.0,4.0,38.0,366.0,22.0,126.0,-1.573940772167756,1.0,1.30671876942189,0.0
18287.0,4.0,38.0,366.0,22.0,126.0,0.8098667190543781,1.0,2.141924419514719,0.0
18288.0,4.0,38.0,366.0,22.0,126.0,-0.79690415400914,1.0,1.7438335215523348,0.0
18289.0,4.0,22.0,126.0,38.0,366.0,4.222036888822157,1.0,0.03182655435369057,1.0
18290.0,4.0,22.0,126.0,38.0,366.0,-2.0204812256989593,1.0,-0.7621541648569907,1.0
18291.0,4.0,22.0,126.0,38.0,366.0,5.062845701097257,1.0,-0.4204481244598886,1.0
18292.0,4.0,38.0,366.0,22.0,126.0,-4.591804154597515,1.0,-0.1534352158305468,0.0
18293.0,4.0,22.0,126.0,38.0,366.0,2.3756580621630152,1.0,-0.029370298596480698,1.0
18294.0,4.0,38.0,366.0,22.0,126.0,4.140087114890399,1.0,1.1834153735716,0.0
18295.0,4.0,22.0,126.0,38.0,366.0,1.0289654325039925,1.0,-0.37061172284477223,1.0
18296.0,4.0,38.0,366.0,22.0,126.0,-7.534873651277823,1.0,-1.3220581210682933,0.0
18297.0,4.0,38.0,366.0,22.0,126.0,-6.449528190876599,1.0,0.5496733964005793,0.0
18298.0,4.0,38.0,366.0,22.0,126.0,-1.869469410425424,1.0,0.5182919842502048,0.0
18299.0,4.0,38.0,366.0,22.0,126.0,-2.891806673460971,1.0,-0.7173020533392714,0.0
18300.0,4.0,38.0,366.0,22.0,126.0,0.536072427771679,1.0,1.2693855671901042,0.0
18301.0,4.0,38.0,366.0,22.0,126.0,-1.3868636488184312,1.0,0.66358286258445,0.0
18302.0,4.0,38.0,366.0,22.0,126.0,0.837382080978908,1.0,1.3411311797819672,0.0
18303.0,4.0,38.0,366.0,22.0,126.0,-0.25628584718692926,1.0,0.9824694577390504,0.0
18304.0,4.0,22.0,126.0,38.0,366.0,6.51993652245025,1.0,-0.39448392970823537,1.0
18305.0,4.0,38.0,366.0,22.0,126.0,-4.252878297164135,1.0,1.344601892332207,0.0
18306.0,4.0,38.0,366.0,22.0,126.0,1.04434285867797,1.0,0.33448430261415846,0.0
18307.0,4.0,38.0,366.0,22.0,126.0,2.6099737154430738,1.0,1.284850882588308,0.0
18308.0,4.0,22.0,126.0,38.0,366.0,1.9515462447987988,1.0,-0.880438832189893,1.0
18309.0,4.0,22.0,126.0,38.0,366.0,-3.4608869901924493,1.0,-1.1342054449077807,1.0
18310.0,4.0,38.0,366.0,22.0,126.0,-3.352414526972216,1.0,-0.14827382732646807,0.0
18311.0,4.0,38.0,366.0,22.0,126.0,-0.7740628037218169,1.0,0.096234107813138,0.0
18312.0,4.0,38.0,366.0,22.0,126.0,1.3264204141684066,1.0,0.6536253450778876,0.0
18313.0,4.0,38.0,366.0,22.0,126.0,-2.980213326661422,1.0,1.9912917466506184,0.0
18314.0,4.0,38.0,366.0,22.0,126.0,-3.9554234519162352,1.0,-1.4162065586196453,0.0
18315.0,4.0,38.0,366.0,22.0,126.0,-6.228335142002485,1.0,-0.7856938355831113,0.0
18316.0,4.0,38.0,366.0,22.0,126.0,-1.5118940052132934,1.0,0.5128690017394034,0.0
18317.0,4.0,22.0,126.0,38.0,366.0,6.8312787149561744,1.0,-1.0704546150781846,1.0
18318.0,4.0,38.0,366.0,22.0,126.0,-1.2264885934444982,1.0,2.1258145970801787,0.0
18319.0,4.0,22.0,126.0,38.0,366.0,1.7227704208567691,1.0,-0.4918138955301648,1.0
18320.0,4.0,38.0,366.0,22.0,126.0,-0.9117276537303208,1.0,-0.05189035800835591,0.0
18321.0,4.0,38.0,366.0,22.0,126.0,-2.788735283967094,1.0,-0.427668580424262,0.0
18322.0,4.0,38.0,366.0,22.0,126.0,-3.7973742620602335,1.0,1.306834846261027,0.0
18323.0,4.0,38.0,366.0,22.0,126.0,-1.3528263703378962,1.0,0.803285059959255,0.0
18324.0,4.0,38.0,366.0,22.0,126.0,-3.700916375125792,1.0,-0.26652657300968036,0.0
18325.0,4.0,22.0,126.0,38.0,366.0,1.875979907319572,1.0,0.31052748599953006,1.0
18326.0,4.0,22.0,126.0,38.0,366.0,1.621156606332795,1.0,-0.2324030840240544,1.0
18327.0,4.0,22.0,126.0,38.0,366.0,1.713759464547275,1.0,-1.8088973337630447,1.0
18328.0,4.0,22.0,126.0,38.0,366.0,3.5447295773703353,1.0,-1.5144922846576079,1.0
18329.0,4.0,38.0,366.0,22.0,126.0,-1.2125795065898763,1.0,0.9746632372238996,0.0
18330.0,4.0,38.0,366.0,22.0,126.0,-4.585702817234479,1.0,-0.6784036313097268,0.0
18331.0,4.0,22.0,126.0,38.0,366.0,0.8540449020518037,1.0,-1.4121813762572835,1.0
18332.0,4.0,38.0,366.0,22.0,126.0,-1.895936453884692,1.0,0.3000570570147439,0.0
18333.0,4.0,38.0,366.0,22.0,126.0,-4.795392387714758,1.0,0.4411454852846555,0.0
18334.0,4.0,22.0,126.0,38.0,366.0,-0.5144474867804074,1.0,-0.7480270328609685,1.0
18335.0,4.0,38.0,366.0,22.0,126.0,3.5061353201766567,1.0,0.5879587383267223,0.0
18336.0,4.0,38.0,366.0,22.0,126.0,-0.80224588892732,1.0,0.7557058362939019,0.0
18337.0,4.0,38.0,366.0,22.0,126.0,-7.810660399480299,1.0,1.1109231839730267,0.0
18338.0,4.0,38.0,366.0,22.0,126.0,-6.078180276640812,1.0,1.9313766530689536,0.0
18339.0,4.0,38.0,366.0,22.0,126.0,-1.838993064510463,1.0,-0.19924542594922295,0.0
18340.0,4.0,38.0,366.0,22.0,126.0,-1.8350380914769397,1.0,-0.6889907936674696,0.0
18341.0,4.0,22.0,126.0,38.0,366.0,3.861021602035053,1.0,-0.015637706336414172,1.0
18342.0,4.0,22.0,126.0,38.0,366.0,0.8066724499902004,1.0,-0.9221827810644287,1.0
18343.0,4.0,22.0,126.0,38.0,366.0,-1.3522859708967452,1.0,-2.0369143034171655,1.0
18344.0,4.0,38.0,366.0,22.0,126.0,-6.207937491057005,1.0,0.3885597762368572,0.0
18345.0,4.0,38.0,366.0,22.0,126.0,-5.982162771436364,1.0,-1.264414602156601,0.0
18346.0,4.0,38.0,366.0,22.0,126.0,2.0260421301229328,1.0,2.604285425019743,0.0
18347.0,4.0,38.0,366.0,22.0,126.0,-0.551591708704826,1.0,-0.9602066304626868,0.0
18348.0,4.0,38.0,366.0,22.0,126.0,-0.5731196322597881,1.0,1.8391692786506844,0.0
18349.0,4.0,22.0,126.0,38.0,366.0,3.5838052757788414,1.0,-0.17870858901254782,1.0
18350.0,4.0,38.0,366.0,22.0,126.0,3.1626117350702683,1.0,0.7360203186200219,0.0
18351.0,4.0,22.0,126.0,38.0,366.0,-2.9180379427564858,1.0,-0.6916631262268765,1.0
18352.0,4.0,38.0,366.0,22.0,126.0,-1.2684053682028211,1.0,0.8656885807323182,0.0
18353.0,4.0,38.0,366.0,22.0,126.0,0.8943896782356454,1.0,0.015862837672509067,0.0
18354.0,4.0,38.0,366.0,22.0,126.0,-0.7455006812138404,1.0,0.3620400098837861,0.0
18355.0,4.0,38.0,366.0,22.0,126.0,-6.550747014779891,1.0,0.4664979778208974,0.0
18356.0,4.0,22.0,126.0,38.0,366.0,-1.9060687591179915,1.0,-0.5868512116665611,1.0
18357.0,4.0,38.0,366.0,22.0,126.0,3.5253687585498152,1.0,0.657436375381563,0.0
18358.0,4.0,38.0,366.0,22.0,126.0,-2.5272843250047576,1.0,1.0133830914999242,0.0
18359.0,4.0,22.0,126.0,38.0,366.0,3.376230201059743,1.0,-0.565509011437587,1.0
18360.0,4.0,22.0,126.0,38.0,366.0,-8.45313308055452,1.0,-2.4245552802802948,1.0
18361.0,4.0,38.0,366.0,22.0,126.0,6.401941680078317,1.0,0.8551483342758576,0.0
18362.0,4.0,38.0,366.0,22.0,126.0,-0.7452365471114863,1.0,0.15153596057934174,0.0
18363.0,4.0,38.0,366.0,22.0,126.0,2.635734574351547,1.0,1.2642224448680672,0.0
18364.0,4.0,22.0,126.0,38.0,366.0,13.59431961296608,1.0,1.1086703173902455,1.0
18365.0,4.0,22.0,126.0,38.0,366.0,0.2800915555216958,1.0,-0.8308781271376589,1.0
18366.0,4.0,22.0,126.0,38.0,366.0,5.147539190345602,1.0,-0.7472235121235916,1.0
18367.0,4.0,22.0,126.0,38.0,366.0,1.2467020652267664,1.0,-1.0400750876710576,1.0
18368.0,4.0,22.0,126.0,38.0,366.0,3.414831520521532,1.0,-0.8068383683996292,1.0
18369.0,4.0,22.0,126.0,38.0,366.0,7.789253888234543,1.0,0.8640097694964269,1.0
18370.0,4.0,38.0,366.0,22.0,126.0,0.39344238554176064,1.0,0.5848953517871212,0.0
18371.0,4.0,38.0,366.0,22.0,126.0,2.7462543063404565,1.0,0.010411381030254446,0.0
18372.0,4.0,22.0,126.0,38.0,366.0,0.5415385545830634,1.0,-0.8837532270813971,1.0
18373.0,4.0,38.0,366.0,22.0,126.0,-4.732987627143152,1.0,1.449751670305637,0.0
18374.0,4.0,38.0,366.0,22.0,126.0,-1.9661997747232358,1.0,-0.6617700455026364,0.0
18375.0,4.0,38.0,366.0,22.0,126.0,1.978957070355484,1.0,1.5013056795701363,0.0
18376.0,4.0,38.0,366.0,22.0,126.0,-0.8168296827282983,1.0,0.7463887127933392,0.0
18377.0,4.0,38.0,366.0,22.0,126.0,-3.1674737244874787,1.0,0.2182706658008645,0.0
18378.0,4.0,22.0,126.0,38.0,366.0,0.34249955806696714,1.0,-0.5557311684686937,1.0
18379.0,4.0,38.0,366.0,22.0,126.0,0.23576815894583228,1.0,1.7900125071025295,0.0
18380.0,4.0,38.0,366.0,22.0,126.0,-1.844307713779638,1.0,-0.02546966574768525,0.0
18381.0,4.0,38.0,366.0,22.0,126.0,-0.030172935388796247,1.0,0.8129555139620832,0.0
18382.0,4.0,38.0,366.0,22.0,126.0,2.518009026440028,1.0,1.254435611825502,0.0
18383.0,4.0,38.0,366.0,22.0,126.0,-9.690147819811454,1.0,0.4395363517833816,0.0
18384.0,4.0,38.0,366.0,22.0,126.0,1.117753212505873,1.0,0.5961402001701799,0.0
18385.0,4.0,22.0,126.0,38.0,366.0,2.4923739613362375,1.0,-2.1234116220839594,1.0
18386.0,4.0,22.0,126.0,38.0,366.0,5.167488494799217,1.0,0.0814138271953824,1.0
18387.0,4.0,38.0,366.0,22.0,126.0,0.00045937901990899816,1.0,1.7803931451167168,0.0
18388.0,4.0,38.0,366.0,22.0,126.0,-3.0151960868166396,1.0,1.3184649141999163,0.0
18389.0,4.0,22.0,126.0,38.0,366.0,4.141530962045388,1.0,-1.3152417177778768,1.0
18390.0,4.0,22.0,126.0,38.0,366.0,1.5286583153843671,1.0,-1.3676524520507811,1.0
18391.0,4.0,22.0,126.0,38.0,366.0,-1.136059820430194,1.0,-0.5248395459937253,1.0
18392.0,4.0,22.0,126.0,38.0,366.0,3.6204907665677264,1.0,-0.7546215563261878,1.0
18393.0,4.0,38.0,366.0,22.0,126.0,-5.845235948484155,1.0,-0.9272525943531206,0.0
18394.0,4.0,22.0,126.0,38.0,366.0,1.2076646415417995,1.0,-1.3630352005243438,1.0
18395.0,4.0,22.0,126.0,38.0,366.0,-1.122406861573121,1.0,-2.022267698419789,1.0
18396.0,4.0,38.0,366.0,22.0,126.0,-1.5764700308307995,1.0,0.5074922933182148,0.0
18397.0,4.0,22.0,126.0,38.0,366.0,2.3195415478399624,1.0,-0.2857574081747451,1.0
18398.0,4.0,22.0,126.0,38.0,366.0,1.870351391719097,1.0,-0.23745011408663216,1.0
18399.0,4.0,22.0,126.0,38.0,366.0,0.08266926559040115,1.0,-1.2370293582947258,1.0
18400.0,4.0,38.0,366.0,22.0,126.0,0.6194657895607576,1.0,-0.6818896336705833,0.0
18401.0,4.0,38.0,366.0,22.0,126.0,-4.235897730323935,1.0,1.5336947746106866,0.0
18402.0,4.0,38.0,366.0,22.0,126.0,0.4927751455036076,1.0,0.46202448284702374,0.0
18403.0,4.0,38.0,366.0,22.0,126.0,-1.0421457289320126,1.0,0.3789205741984639,0.0
18404.0,4.0,22.0,126.0,38.0,366.0,3.831084818749877,1.0,-1.5053025735953625,1.0
18405.0,4.0,38.0,366.0,22.0,126.0,-0.0790215503450894,1.0,0.6010348772458878,0.0
18406.0,4.0,38.0,366.0,22.0,126.0,0.7330159356180572,1.0,2.1476195287191757,0.0
18407.0,4.0,38.0,366.0,22.0,126.0,-5.567622132906416,1.0,-0.38790377996948394,0.0
18408.0,4.0,22.0,126.0,38.0,366.0,0.13633646770564933,1.0,-1.1745994955748797,1.0
18409.0,4.0,38.0,366.0,22.0,126.0,-3.068895590304788,1.0,0.582117585016982,0.0
18410.0,4.0,38.0,366.0,22.0,126.0,-1.6632447055194917,1.0,0.2685857894064664,0.0
18411.0,4.0,22.0,126.0,38.0,366.0,-3.1327321476095955,1.0,-1.055190208371994,1.0
18412.0,4.0,22.0,126.0,38.0,366.0,5.6368529429873,1.0,0.2733239814427387,1.0
18413.0,4.0,22.0,126.0,38.0,366.0,-0.0827328514480105,1.0,-1.2303111195715142,1.0
18414.0,4.0,38.0,366.0,22.0,126.0,-1.0746605748156015,1.0,0.387076156125013,0.0
18415.0,4.0,38.0,366.0,22.0,126.0,-2.971508662770078,1.0,-0.47330448850926105,0.0
18416.0,4.0,22.0,126.0,38.0,366.0,4.118867346156663,1.0,-0.21952263688486032,1.0
18417.0,4.0,38.0,366.0,22.0,126.0,-1.4111384627036443,1.0,0.1687044160488787,0.0
18418.0,4.0,38.0,366.0,22.0,126.0,-0.03623653778085472,1.0,1.9227295225172965,0.0
18419.0,4.0,22.0,126.0,38.0,366.0,-3.672628805784496,1.0,-1.8535673752554398,1.0
18420.0,4.0,22.0,126.0,38.0,366.0,-3.0112947230622598,1.0,-1.3349879601485084,1.0
18421.0,4.0,22.0,126.0,38.0,366.0,2.680344950615784,1.0,-3.0757742921565008,1.0
18422.0,4.0,38.0,366.0,22.0,126.0,-0.9245979834325695,1.0,0.35542361997500743,0.0
18423.0,4.0,38.0,366.0,22.0,126.0,2.58776485061313,1.0,0.5712619440939348,0.0
18424.0,4.0,38.0,366.0,22.0,126.0,-2.2178544534580293,1.0,-0.05617585018662474,0.0
18425.0,4.0,38.0,366.0,22.0,126.0,-0.9364598025903038,1.0,0.10619700290403444,0.0
18426.0,4.0,22.0,126.0,38.0,366.0,0.15293881263180473,1.0,-1.3630454831984513,1.0
18427.0,4.0,38.0,366.0,22.0,126.0,-4.417637683839385,1.0,-0.646211283897023,0.0
18428.0,4.0,38.0,366.0,22.0,126.0,0.14496581340245324,1.0,0.6479127587538904,0.0
18429.0,4.0,38.0,366.0,22.0,126.0,-4.526700001790966,1.0,-0.4189276371900938,0.0
18430.0,4.0,22.0,126.0,38.0,366.0,-1.1656457107764862,1.0,-2.494882547015251,1.0
18431.0,4.0,38.0,366.0,22.0,126.0,-0.9338137131023476,1.0,0.03211921459291242,0.0
18432.0,4.0,38.0,366.0,22.0,126.0,-0.17813595582313188,1.0,-0.12803034536684976,0.0
18433.0,4.0,22.0,126.0,38.0,366.0,-3.034104171705303,1.0,-1.5056187942752866,1.0
18434.0,4.0,38.0,366.0,22.0,126.0,2.308980270304615,1.0,2.5249952551094488,0.0
18435.0,4.0,38.0,366.0,22.0,126.0,-0.07743622168129906,1.0,0.2672872296476198,0.0
18436.0,4.0,22.0,126.0,38.0,366.0,-0.3505275559029763,1.0,-0.1452518203454451,1.0
18437.0,4.0,22.0,126.0,38.0,366.0,7.319743346921067,1.0,0.032299510162068605,1.0
18438.0,4.0,22.0,126.0,38.0,366.0,-0.38849930485902784,1.0,-1.6053292719722405,1.0
18439.0,4.0,22.0,126.0,38.0,366.0,3.529066304109759,1.0,-0.013930294329819482,1.0
18440.0,4.0,22.0,126.0,38.0,366.0,5.358888642243797,1.0,-0.6749326054857592,1.0
18441.0,4.0,38.0,366.0,22.0,126.0,2.5647108943237398,1.0,0.32234681352826067,0.0
18442.0,4.0,38.0,366.0,22.0,126.0,-4.140325110555298,1.0,0.8314760160022377,0.0
18443.0,4.0,38.0,366.0,22.0,126.0,6.7628250218053,1.0,0.7718359324606706,0.0
18444.0,4.0,22.0,126.0,38.0,366.0,-1.3492421152141618,1.0,-1.825890897452778,1.0
18445.0,4.0,22.0,126.0,38.0,366.0,-3.170213984830292,1.0,-0.8797010683299853,1.0
18446.0,4.0,22.0,126.0,38.0,366.0,9.167245011352808,1.0,0.656311932082946,1.0
18447.0,4.0,38.0,366.0,22.0,126.0,-1.1590137281763886,1.0,1.3098151266256786,0.0
18448.0,4.0,38.0,366.0,22.0,126.0,-8.813722109459835,1.0,0.53329872010965,0.0
18449.0,4.0,22.0,126.0,38.0,366.0,1.5947814280463106,1.0,0.3091593882849937,1.0
18450.0,4.0,38.0,366.0,22.0,126.0,0.07788603014786048,1.0,0.11867295030589536,0.0
18451.0,4.0,38.0,366.0,22.0,126.0,-3.221015245739135,1.0,-0.3287829510720385,0.0
18452.0,4.0,38.0,366.0,22.0,126.0,-3.6014314832865666,1.0,0.3606829364452041,0.0
18453.0,4.0,38.0,366.0,22.0,126.0,1.71047407806414,1.0,0.7671930130757207,0.0
18454.0,4.0,38.0,366.0,22.0,126.0,-0.8226680070054402,1.0,0.43290449375174134,0.0
18455.0,4.0,38.0,366.0,22.0,126.0,-14.499661691824619,1.0,0.2248873154595508,0.0
18456.0,4.0,22.0,126.0,38.0,366.0,0.03584253001276456,1.0,-1.1497723712255716,1.0
18457.0,4.0,22.0,126.0,38.0,366.0,3.960685256118008,1.0,-1.4712164937975665,1.0
18458.0,4.0,38.0,366.0,22.0,126.0,-0.8280618258072416,1.0,0.565057194482538,0.0
18459.0,4.0,22.0,126.0,38.0,366.0,6.427190918246322,1.0,0.095995198821064,1.0
18460.0,4.0,38.0,366.0,22.0,126.0,-8.466550673786434,1.0,-1.6925830110212958,0.0
18461.0,4.0,38.0,366.0,22.0,126.0,-6.367773309064309,1.0,-0.6940045183356582,0.0
18462.0,4.0,38.0,366.0,22.0,126.0,-0.9905243716250587,1.0,0.2094619370440857,0.0
18463.0,4.0,38.0,366.0,22.0,126.0,2.289168896578267,1.0,0.7153701140532277,0.0
18464.0,4.0,22.0,126.0,38.0,366.0,1.081926365685374,1.0,-0.4831644514866136,1.0
18465.0,4.0,22.0,126.0,38.0,366.0,0.5267725727596084,1.0,-1.3962565473426085,1.0
18466.0,4.0,22.0,126.0,38.0,366.0,11.050667152513604,1.0,-1.1111725189986306,1.0
18467.0,4.0,38.0,366.0,22.0,126.0,-7.519262007717083,1.0,-0.43161571368212065,0.0
18468.0,4.0,38.0,366.0,22.0,126.0,1.591951014302056,1.0,0.8679812507498091,0.0
18469.0,4.0,22.0,126.0,38.0,366.0,2.8087614271793835,1.0,-1.774108350961825,1.0
18470.0,4.0,22.0,126.0,38.0,366.0,0.40532144303630274,1.0,-0.5463399060662735,1.0
18471.0,4.0,22.0,126.0,38.0,366.0,2.8065618592199564,1.0,-1.1342147206148419,1.0
18472.0,4.0,22.0,126.0,38.0,366.0,6.7856654291490806,1.0,-0.19954652864919825,1.0
18473.0,4.0,22.0,126.0,38.0,366.0,4.206500961856457,1.0,-0.34270928521044036,1.0
18474.0,4.0,38.0,366.0,22.0,126.0,3.513967968168698,1.0,0.6078298047340169,0.0
18475.0,4.0,38.0,366.0,22.0,126.0,-0.9447463309313331,1.0,-0.2639493493062397,0.0
18476.0,4.0,38.0,366.0,22.0,126.0,3.980717901093828,1.0,0.35117633044545554,0.0
18477.0,4.0,38.0,366.0,22.0,126.0,1.3587710910521753,1.0,0.5923796905590565,0.0
18478.0,4.0,22.0,126.0,38.0,366.0,11.144176907726544,1.0,0.2904870868984778,1.0
18479.0,4.0,38.0,366.0,22.0,126.0,-3.0666066834476204,1.0,-0.4616335921075736,0.0
18480.0,4.0,22.0,126.0,38.0,366.0,-0.40818556519589694,1.0,-1.9742425497104872,1.0
18481.0,4.0,38.0,366.0,22.0,126.0,-3.406805142597892,1.0,-0.26185666698235194,0.0
18482.0,4.0,38.0,366.0,22.0,126.0,0.7898951247150067,1.0,-0.31607212064498114,0.0
18483.0,4.0,38.0,366.0,22.0,126.0,-3.636732547460831,1.0,1.3726641744161692,0.0
18484.0,4.0,38.0,366.0,22.0,126.0,2.0887313131929437,1.0,-0.22781391061974215,0.0
18485.0,4.0,38.0,366.0,22.0,126.0,1.8486642427897364,1.0,0.27870569736577444,0.0
18486.0,4.0,22.0,126.0,38.0,366.0,-0.4221568829896987,1.0,-1.8908571202632878,1.0
18487.0,4.0,22.0,126.0,38.0,366.0,2.2739739977425013,1.0,-0.6960529118157275,1.0
18488.0,4.0,38.0,366.0,22.0,126.0,0.9991769456005964,1.0,0.6433161317458821,0.0
18489.0,4.0,22.0,126.0,38.0,366.0,0.5193933840609213,1.0,-2.2963620960263382,1.0
18490.0,4.0,38.0,366.0,22.0,126.0,-1.0982388484514294,1.0,-0.7379867366375755,0.0
18491.0,4.0,38.0,366.0,22.0,126.0,-1.6023423042905327,1.0,1.0602011565424654,0.0
18492.0,4.0,38.0,366.0,22.0,126.0,-5.11605240570396,1.0,1.5690724101840616,0.0
18493.0,4.0,22.0,126.0,38.0,366.0,-3.370211530745332,1.0,-1.2043764034844258,1.0
18494.0,4.0,22.0,126.0,38.0,366.0,1.1016139155577944,1.0,-1.4968091245626227,1.0
18495.0,4.0,38.0,366.0,22.0,126.0,-0.930703853076289,1.0,0.3145801360406897,0.0
18496.0,4.0,22.0,126.0,38.0,366.0,-4.471955463444661,1.0,-1.7755518145752078,1.0
18497.0,4.0,38.0,366.0,22.0,126.0,-1.6775268812196262,1.0,0.062183450187888345,0.0
18498.0,4.0,22.0,126.0,38.0,366.0,0.8570360807413271,1.0,-1.9717611539300774,1.0
18499.0,4.0,22.0,126.0,38.0,366.0,-2.064347594757616,1.0,-0.9460973924500043,1.0
18500.0,4.0,38.0,366.0,22.0,126.0,-0.7561362191483142,1.0,-1.3462386414327334,0.0
18501.0,4.0,38.0,366.0,22.0,126.0,-5.4643069977542025,1.0,-0.1133034370851474,0.0
18502.0,4.0,22.0,126.0,38.0,366.0,9.003383421249124,1.0,-1.3805040979978611,1.0
18503.0,4.0,38.0,366.0,22.0,126.0,1.7988597134705382,1.0,1.2256580570243967,0.0
18504.0,4.0,22.0,126.0,38.0,366.0,1.0510348124996436,1.0,-0.19426880717280948,1.0
18505.0,4.0,38.0,366.0,22.0,126.0,-0.35964159262848205,1.0,1.1739457087489895,0.0
18506.0,4.0,22.0,126.0,38.0,366.0,2.938744406491036,1.0,-1.1733080679715564,1.0
18507.0,4.0,22.0,126.0,38.0,366.0,0.5285734181792887,1.0,-1.449566828848198,1.0
18508.0,4.0,22.0,126.0,38.0,366.0,0.691549705185024,1.0,-2.2271795324460033,1.0
18509.0,4.0,38.0,366.0,22.0,126.0,1.6774985908878965,1.0,0.5948491562590493,0.0
18510.0,4.0,22.0,126.0,38.0,366.0,-1.3592108882481102,1.0,-1.3450214837658776,1.0
18511.0,4.0,22.0,126.0,38.0,366.0,2.7715358016968046,1.0,-1.1258774041676156,1.0
18512.0,4.0,22.0,126.0,38.0,366.0,-3.7797637974282168,1.0,-0.6992921604660305,1.0
18513.0,4.0,38.0,366.0,22.0,126.0,-3.3841174544572525,1.0,-0.18090816988993885,0.0
18514.0,4.0,38.0,366.0,22.0,126.0,-7.001830370402149,1.0,1.0524801002768438,0.0
18515.0,4.0,22.0,126.0,38.0,366.0,2.036565234571263,1.0,-1.3154045428320613,1.0
18516.0,4.0,38.0,366.0,22.0,126.0,-0.4608388344146912,1.0,0.43176577183709475,0.0
18517.0,4.0,22.0,126.0,38.0,366.0,-0.39385167479585664,1.0,-0.630070540374252,1.0
18518.0,4.0,22.0,126.0,38.0,366.0,4.966737611208692,1.0,-0.551377950352962,1.0
18519.0,4.0,22.0,126.0,38.0,366.0,7.490737312609145,1.0,-1.8778993578727294,1.0
18520.0,4.0,38.0,366.0,22.0,126.0,-4.799020668838936,1.0,-0.18204759639683352,0.0
18521.0,4.0,38.0,366.0,22.0,126.0,1.6277307440705402,1.0,0.8117021061087307,0.0
18522.0,4.0,22.0,126.0,38.0,366.0,1.5674795195432587,1.0,-1.7005607473125828,1.0
18523.0,4.0,38.0,366.0,22.0,126.0,-4.031037276077009,1.0,-0.27746242620701866,0.0
18524.0,4.0,22.0,126.0,38.0,366.0,-4.179532538325156,1.0,-0.9020181230804196,1.0
18525.0,4.0,38.0,366.0,22.0,126.0,-3.005082265016724,1.0,1.1406218045914527,0.0
18526.0,4.0,38.0,366.0,22.0,126.0,2.361272344229165,1.0,1.6091716673167813,0.0
18527.0,4.0,38.0,366.0,22.0,126.0,0.6320909757686894,1.0,-0.01621893560651767,0.0
18528.0,4.0,38.0,366.0,22.0,126.0,2.346914375026972,1.0,0.8121214590214814,0.0
18529.0,4.0,38.0,366.0,22.0,126.0,0.8732839494338056,1.0,2.432297866095807,0.0
18530.0,4.0,22.0,126.0,38.0,366.0,2.9443028853761235,1.0,-1.9194329745307406,1.0
18531.0,4.0,38.0,366.0,22.0,126.0,-3.882421662291597,1.0,-0.05518346165288398,0.0
18532.0,4.0,22.0,126.0,38.0,366.0,5.18508815913411,1.0,0.033359324076422364,1.0
18533.0,4.0,22.0,126.0,38.0,366.0,4.0063893388701635,1.0,0.05951738777614458,1.0
18534.0,4.0,38.0,366.0,22.0,126.0,-3.623502238472707,1.0,-0.5153144802467795,0.0
18535.0,4.0,38.0,366.0,22.0,126.0,-7.060048494113209,1.0,1.2552308245056352,0.0
18536.0,4.0,38.0,366.0,22.0,126.0,-0.9832473878905962,1.0,0.3299827191154375,0.0
18537.0,4.0,38.0,366.0,22.0,126.0,-2.605608242368375,1.0,0.7131771142427552,0.0
18538.0,4.0,38.0,366.0,22.0,126.0,-1.4824489261819425,1.0,-0.3579113918970394,0.0
18539.0,4.0,38.0,366.0,22.0,126.0,-1.9968350978150844,1.0,-0.0856223340834277,0.0
18540.0,4.0,22.0,126.0,38.0,366.0,-1.748915004428967,1.0,-0.7301873194616296,1.0
18541.0,4.0,22.0,126.0,38.0,366.0,12.011543872794206,1.0,1.1429265589263573,1.0
18542.0,4.0,22.0,126.0,38.0,366.0,0.5211742651351864,1.0,-1.4366716347490347,1.0
18543.0,4.0,38.0,366.0,22.0,126.0,-0.5484696901692626,1.0,1.874398196986782,0.0
18544.0,4.0,22.0,126.0,38.0,366.0,0.8658252088028674,1.0,-0.8410528806458377,1.0
18545.0,4.0,38.0,366.0,22.0,126.0,0.7907230995569221,1.0,0.8145236637957387,0.0
18546.0,4.0,38.0,366.0,22.0,126.0,-11.345220211593311,1.0,-1.0756415331412768,0.0
18547.0,4.0,38.0,366.0,22.0,126.0,-3.5327353154203482,1.0,0.2733400083514358,0.0
18548.0,4.0,38.0,366.0,22.0,126.0,4.59329824651652,1.0,0.26417017897524825,0.0
18549.0,4.0,38.0,366.0,22.0,126.0,-4.201255034479693,1.0,0.03714713190515806,0.0
